ObservationDate,Confirmed,Deaths,Recovered
5/8/2020,24,0,21
5/8/2020,145,10,85
5/8/2020,116,8,103
5/8/2020,1030,45,638
5/8/2020,135569,3689,86396
5/8/2020,211364,31241,0
5/8/2020,101,0,55
5/8/2020,14195,361,2706
5/8/2020,16793,174,3837
5/8/2020,694,18,506
5/8/2020,2325,10,1775
5/8/2020,388,10,190
5/8/2020,288,0,241
5/8/2020,375,2,228
5/8/2020,6,0,5
5/8/2020,34,7,1
5/8/2020,167,4,111
5/8/2020,34,4,9
5/8/2020,9385,383,0
5/8/2020,377,10,0
5/8/2020,6098,115,0
5/8/2020,3,0,3
5/8/2020,991,6,985
5/8/2020,10526,517,0
5/8/2020,3747,88,0
5/8/2020,101,3,89
5/8/2020,107,3,103
5/8/2020,593,9,560
5/8/2020,118,7,61
5/8/2020,6,0,0
5/8/2020,2315,127,0
5/8/2020,7,1,3
5/8/2020,63779,2613,0
5/8/2020,81,1,41
5/8/2020,545,41,447
5/8/2020,579,6,573
5/8/2020,18827,960,0
5/8/2020,32411,2874,0
5/8/2020,16,1,14
5/8/2020,6111,213,0
5/8/2020,1,1,0
5/8/2020,49,0,0
5/8/2020,5899,304,0
5/8/2020,13,0,13
5/8/2020,187,0,187
5/8/2020,39199,1669,0
5/8/2020,141,1,119
5/8/2020,60,0,56
5/8/2020,356,1,354
5/8/2020,139,2,137
5/8/2020,32181,1400,0
5/8/2020,146,0,142
5/8/2020,13,0,0
5/8/2020,103,3,0
5/8/2020,11,0,11
5/8/2020,154,13,104
5/8/2020,151,5,0
5/8/2020,1589,8,1575
5/8/2020,254,2,252
5/8/2020,147,2,145
5/8/2020,168,6,162
5/8/2020,629,17,0
5/8/2020,328,6,320
5/8/2020,944,13,815
5/8/2020,1276,22,1254
5/8/2020,1044,4,960
5/8/2020,68128,4512,63616
5/8/2020,1019,4,1015
5/8/2020,2178,67,0
5/8/2020,73760,3241,0
5/8/2020,23146,1447,0
5/8/2020,201,1,172
5/8/2020,11457,243,0
5/8/2020,329,23,271
5/8/2020,653,0,652
5/8/2020,937,1,936
5/8/2020,113,1,104
5/8/2020,6667,168,0
5/8/2020,6288,298,0
5/8/2020,146,2,144
5/8/2020,30855,2227,0
5/8/2020,45,0,40
5/8/2020,1374,63,0
5/8/2020,284,7,0
5/8/2020,186,14,83
5/8/2020,30485,1560,0
5/8/2020,75333,4702,0
5/8/2020,854,10,352
5/8/2020,46386,4399,0
5/8/2020,10088,534,0
5/8/2020,9090,409,0
5/8/2020,9733,483,0
5/8/2020,458,16,0
5/8/2020,11,1,8
5/8/2020,7818,90,0
5/8/2020,5920,294,0
5/8/2020,120,0,0
5/8/2020,18,0,18
5/8/2020,2947,121,0
5/8/2020,135840,8960,0
5/8/2020,4673,181,0
5/8/2020,3051,44,2504
5/8/2020,330407,26243,0
5/8/2020,261,3,0
5/8/2020,75,0,75
5/8/2020,14006,530,0
5/8/2020,1425,33,0
5/8/2020,15,2,0
5/8/2020,29,0,27
5/8/2020,5,0,0
5/8/2020,1008,46,0
5/8/2020,23016,1306,0
5/8/2020,4424,266,0
5/8/2020,20826,1665,0
5/8/2020,3068,124,0
5/8/2020,57371,3715,0
5/8/2020,27,0,0
5/8/2020,2156,107,0
5/8/2020,18,0,18
5/8/2020,36161,2726,0
5/8/2020,1045,6,1019
5/8/2020,0,0,30239
5/8/2020,0,0,198993
5/8/2020,426,0,354
5/8/2020,10779,399,0
5/8/2020,6,0,6
5/8/2020,1,0,0
5/8/2020,544,7,0
5/8/2020,308,3,268
5/8/2020,788,7,776
5/8/2020,657,7,623
5/8/2020,198,0,195
5/8/2020,561,3,558
5/8/2020,76,14,44
5/8/2020,439,4,433
5/8/2020,7367,320,0
5/8/2020,3145,31,0
5/8/2020,38,3,30
5/8/2020,227,13,175
5/8/2020,14441,242,0
5/8/2020,37246,1025,0
5/8/2020,191,3,186
5/8/2020,1,0,1
5/8/2020,12,1,8
5/8/2020,5919,61,0
5/8/2020,919,53,0
5/8/2020,1468,18,1327
5/8/2020,68,4,0
5/8/2020,22342,812,0
5/8/2020,16388,905,0
5/8/2020,1323,52,0
5/8/2020,552,9,534
5/8/2020,9590,384,0
5/8/2020,644,7,0
5/8/2020,76,3,73
5/8/2020,11,0,0
5/8/2020,185,2,182
5/8/2020,1268,1,1267
5/9/2020,4033,115,502
5/9/2020,856,31,627
5/9/2020,5558,494,2546
5/9/2020,754,48,545
5/9/2020,43,2,13
5/9/2020,25,3,19
5/9/2020,5776,300,1728
5/9/2020,3175,44,1267
5/9/2020,15833,615,13928
5/9/2020,2422,31,1620
5/9/2020,92,11,37
5/9/2020,4774,8,2055
5/9/2020,13770,214,2414
5/9/2020,84,7,57
5/9/2020,22052,126,6050
5/9/2020,52596,8581,13411
5/9/2020,18,2,16
5/9/2020,284,2,62
5/9/2020,7,0,5
5/9/2020,2437,114,258
5/9/2020,2090,102,1059
5/9/2020,23,1,12
5/9/2020,156061,10656,61685
5/9/2020,141,1,132
5/9/2020,1921,90,422
5/9/2020,748,48,569
5/9/2020,178,6,68
5/9/2020,15,1,7
5/9/2020,236,2,56
5/9/2020,122,0,120
5/9/2020,2274,108,1232
5/9/2020,143,0,10
5/9/2020,322,31,53
5/9/2020,27219,304,12667
5/9/2020,10495,445,2569
5/9/2020,11,1,0
5/9/2020,274,10,33
5/9/2020,937,39,130
5/9/2020,780,6,480
5/9/2020,2176,87,1726
5/9/2020,1754,74,1140
5/9/2020,892,15,401
5/9/2020,8095,276,4447
5/9/2020,10319,526,8093
5/9/2020,712,13,645
5/9/2020,1189,3,834
5/9/2020,16,0,14
5/9/2020,9882,385,2584
5/9/2020,29071,1717,3433
5/9/2020,8964,514,2002
5/9/2020,784,17,276
5/9/2020,439,4,13
5/9/2020,39,0,37
5/9/2020,1733,60,747
5/9/2020,163,2,14
5/9/2020,210,5,97
5/9/2020,18,0,14
5/9/2020,5880,265,4000
5/9/2020,174758,26271,54886
5/9/2020,661,8,110
5/9/2020,20,1,9
5/9/2020,626,10,297
5/9/2020,171324,7549,143300
5/9/2020,4263,22,378
5/9/2020,2710,151,1374
5/9/2020,21,0,13
5/9/2020,967,24,104
5/9/2020,2042,11,698
5/9/2020,641,3,25
5/9/2020,94,10,35
5/9/2020,151,12,17
5/9/2020,12,0,2
5/9/2020,1830,108,195
5/9/2020,3213,405,904
5/9/2020,1801,10,1773
5/9/2020,62808,2101,19301
5/9/2020,13645,959,2607
5/9/2020,106220,6589,85064
5/9/2020,2679,107,1702
5/9/2020,22760,1446,17110
5/9/2020,16454,247,11376
5/9/2020,218268,30395,103031
5/9/2020,1667,21,769
5/9/2020,490,9,62
5/9/2020,15663,607,5906
5/9/2020,522,9,387
5/9/2020,4975,31,1776
5/9/2020,649,30,207
5/9/2020,862,28,622
5/9/2020,7623,49,2622
5/9/2020,931,12,658
5/9/2020,19,0,13
5/9/2020,930,18,464
5/9/2020,809,26,234
5/9/2020,199,20,79
5/9/2020,64,3,24
5/9/2020,82,1,55
5/9/2020,1444,49,828
5/9/2020,3877,101,3550
5/9/2020,9,2,0
5/9/2020,193,0,101
5/9/2020,56,3,14
5/9/2020,6589,108,4929
5/9/2020,790,3,29
5/9/2020,692,37,298
5/9/2020,490,5,427
5/9/2020,8,1,6
5/9/2020,332,10,320
5/9/2020,33460,3353,21824
5/9/2020,4867,161,1925
5/9/2020,96,4,82
5/9/2020,42,0,14
5/9/2020,324,8,274
5/9/2020,5910,186,2461
5/9/2020,87,0,34
5/9/2020,16,0,10
5/9/2020,110,0,31
5/9/2020,42382,5422,0
5/9/2020,1494,21,1371
5/9/2020,16,5,7
5/9/2020,815,45,617
5/9/2020,4151,128,745
5/9/2020,1622,91,1112
5/9/2020,8099,219,32
5/9/2020,3224,17,1068
5/9/2020,28736,636,7809
5/9/2020,8282,237,4501
5/9/2020,8,0,8
5/9/2020,689,10,155
5/9/2020,65015,1814,20246
5/9/2020,10610,704,1842
5/9/2020,15651,785,5437
5/9/2020,27406,1126,2499
5/9/2020,21331,13,2449
5/9/2020,15131,939,6912
5/9/2020,198676,1827,31916
5/9/2020,280,0,140
5/9/2020,15,0,14
5/9/2020,18,0,17
5/9/2020,17,0,9
5/9/2020,637,41,126
5/9/2020,208,5,4
5/9/2020,37136,239,10144
5/9/2020,1634,17,643
5/9/2020,10032,215,2732
5/9/2020,11,0,8
5/9/2020,291,18,58
5/9/2020,22460,20,2296
5/9/2020,1455,26,919
5/9/2020,1454,101,255
5/9/2020,997,48,110
5/9/2020,9420,186,3983
5/9/2020,10874,256,9610
5/9/2020,120,0,2
5/9/2020,223578,26478,133952
5/9/2020,847,9,260
5/9/2020,1164,64,119
5/9/2020,10,1,9
5/9/2020,25921,3220,4971
5/9/2020,30251,1830,26400
5/9/2020,47,3,29
5/9/2020,440,6,361
5/9/2020,612,20,0
5/9/2020,509,21,183
5/9/2020,3004,56,2787
5/9/2020,24,0,21
5/9/2020,153,10,87
5/9/2020,116,8,104
5/9/2020,1032,45,660
5/9/2020,137115,3739,89480
5/9/2020,215260,31587,0
5/9/2020,116,0,55
5/9/2020,14710,376,2909
5/9/2020,17417,185,4295
5/9/2020,702,18,513
5/9/2020,2349,10,1846
5/9/2020,402,10,190
5/9/2020,288,0,241
5/9/2020,375,2,228
5/9/2020,6,0,5
5/9/2020,34,7,1
5/9/2020,252,7,112
5/9/2020,35,4,9
5/9/2020,9668,390,0
5/9/2020,378,10,0
5/9/2020,6157,116,0
5/9/2020,3,0,3
5/9/2020,991,6,985
5/9/2020,10960,532,0
5/9/2020,3747,88,0
5/9/2020,101,3,89
5/9/2020,107,3,104
5/9/2020,593,9,565
5/9/2020,118,7,64
5/9/2020,6,0,0
5/9/2020,2330,129,0
5/9/2020,7,1,4
5/9/2020,66558,2687,0
5/9/2020,81,1,41
5/9/2020,545,41,447
5/9/2020,579,6,573
5/9/2020,19375,967,0
5/9/2020,32984,2932,0
5/9/2020,16,1,14
5/9/2020,6277,221,0
5/9/2020,1,1,0
5/9/2020,49,0,0
5/9/2020,6102,311,0
5/9/2020,13,0,13
5/9/2020,187,0,187
5/9/2020,40001,1715,0
5/9/2020,141,1,119
5/9/2020,60,0,56
5/9/2020,356,1,354
5/9/2020,139,2,137
5/9/2020,32588,1403,0
5/9/2020,146,0,142
5/9/2020,13,0,0
5/9/2020,103,3,0
5/9/2020,11,0,11
5/9/2020,154,13,104
5/9/2020,151,5,0
5/9/2020,1589,8,1576
5/9/2020,254,2,252
5/9/2020,147,2,145
5/9/2020,168,6,162
5/9/2020,631,17,0
5/9/2020,328,6,321
5/9/2020,944,13,891
5/9/2020,1276,22,1254
5/9/2020,1044,4,967
5/9/2020,68129,4512,63616
5/9/2020,1019,4,1015
5/9/2020,2205,67,0
5/9/2020,76085,3349,0
5/9/2020,23732,1490,0
5/9/2020,201,1,184
5/9/2020,11671,252,0
5/9/2020,329,23,271
5/9/2020,653,0,652
5/9/2020,937,1,936
5/9/2020,124,1,105
5/9/2020,6829,174,0
5/9/2020,6440,304,0
5/9/2020,146,2,144
5/9/2020,31417,2267,0
5/9/2020,45,0,40
5/9/2020,1408,64,0
5/9/2020,284,7,0
5/9/2020,186,14,83
5/9/2020,31534,1614,0
5/9/2020,76743,4840,0
5/9/2020,988,11,492
5/9/2020,46815,4530,0
5/9/2020,10790,558,0
5/9/2020,9378,421,0
5/9/2020,9911,494,0
5/9/2020,458,16,0
5/9/2020,11,1,8
5/9/2020,8093,90,0
5/9/2020,6171,313,0
5/9/2020,120,0,0
5/9/2020,18,0,18
5/9/2020,3011,131,0
5/9/2020,137397,9116,0
5/9/2020,4778,191,0
5/9/2020,3053,44,2504
5/9/2020,333122,26612,0
5/9/2020,261,3,0
5/9/2020,75,0,75
5/9/2020,14478,551,0
5/9/2020,1464,35,0
5/9/2020,16,2,0
5/9/2020,29,0,27
5/9/2020,5,0,0
5/9/2020,1011,47,0
5/9/2020,23697,1331,0
5/9/2020,4490,270,0
5/9/2020,21148,1726,0
5/9/2020,3160,127,0
5/9/2020,58560,3779,0
5/9/2020,27,0,0
5/9/2020,2173,108,0
5/9/2020,18,0,18
5/9/2020,36997,2787,0
5/9/2020,1045,6,1019
5/9/2020,0,0,31262
5/9/2020,0,0,212534
5/9/2020,431,0,354
5/9/2020,10989,418,0
5/9/2020,6,0,6
5/9/2020,1,0,0
5/9/2020,553,7,0
5/9/2020,308,3,293
5/9/2020,788,7,776
5/9/2020,659,7,626
5/9/2020,198,0,197
5/9/2020,561,3,558
5/9/2020,76,15,46
5/9/2020,439,4,433
5/9/2020,7531,330,0
5/9/2020,3393,34,0
5/9/2020,39,3,30
5/9/2020,227,13,182
5/9/2020,14768,242,0
5/9/2020,38394,1066,0
5/9/2020,191,3,186
5/9/2020,1,0,1
5/9/2020,12,1,8
5/9/2020,6103,66,0
5/9/2020,921,53,0
5/9/2020,1487,18,1336
5/9/2020,68,4,0
5/9/2020,23196,827,0
5/9/2020,16674,921,0
5/9/2020,1323,52,0
5/9/2020,552,9,536
5/9/2020,9939,398,0
5/9/2020,653,7,0
5/9/2020,76,3,73
5/9/2020,11,0,0
5/9/2020,185,2,183
5/9/2020,1268,1,1267
5/10/2020,4402,120,558
5/10/2020,868,31,650
5/10/2020,5723,502,2678
5/10/2020,755,48,550
5/10/2020,45,2,13
5/10/2020,25,3,19
5/10/2020,6034,305,1757
5/10/2020,3313,45,1325
5/10/2020,15871,618,13991
5/10/2020,2519,32,1650
5/10/2020,92,11,37
5/10/2020,4941,8,2070
5/10/2020,14657,228,2650
5/10/2020,84,7,57
5/10/2020,22973,131,6406
5/10/2020,53081,8656,13642
5/10/2020,18,2,16
5/10/2020,319,2,62
5/10/2020,7,0,5
5/10/2020,2556,118,273
5/10/2020,2117,107,1106
5/10/2020,23,1,12
5/10/2020,162699,11123,64957
5/10/2020,141,1,134
5/10/2020,1965,91,444
5/10/2020,751,49,577
5/10/2020,180,6,72
5/10/2020,15,1,7
5/10/2020,246,2,56
5/10/2020,122,0,120
5/10/2020,2579,114,1465
5/10/2020,143,0,10
5/10/2020,322,31,53
5/10/2020,28866,312,13112
5/10/2020,11063,463,2705
5/10/2020,11,1,0
5/10/2020,274,10,33
5/10/2020,991,41,136
5/10/2020,792,7,501
5/10/2020,2187,90,1764
5/10/2020,1766,77,1193
5/10/2020,898,16,401
5/10/2020,8123,280,4474
5/10/2020,10429,529,8217
5/10/2020,712,13,651
5/10/2020,1210,3,847
5/10/2020,16,0,15
5/10/2020,10347,388,2763
5/10/2020,29559,2127,3433
5/10/2020,9400,525,2075
5/10/2020,889,17,293
5/10/2020,439,4,13
5/10/2020,39,0,37
5/10/2020,1739,60,750
5/10/2020,172,2,27
5/10/2020,239,5,99
5/10/2020,18,0,14
5/10/2020,5962,267,4000
5/10/2020,175027,26341,55062
5/10/2020,661,8,110
5/10/2020,20,1,9
5/10/2020,635,10,309
5/10/2020,171879,7569,144400
5/10/2020,4263,22,378
5/10/2020,2716,151,1374
5/10/2020,21,0,13
5/10/2020,1052,26,110
5/10/2020,2146,11,714
5/10/2020,726,3,26
5/10/2020,104,10,35
5/10/2020,182,15,17
5/10/2020,12,0,2
5/10/2020,1972,108,203
5/10/2020,3263,413,933
5/10/2020,1801,10,1773
5/10/2020,67161,2212,20969
5/10/2020,14032,973,2698
5/10/2020,107603,6640,86143
5/10/2020,2767,109,1734
5/10/2020,22996,1458,17110
5/10/2020,16477,252,11430
5/10/2020,219070,30560,105186
5/10/2020,1700,21,794
5/10/2020,502,9,90
5/10/2020,15777,624,8127
5/10/2020,540,9,389
5/10/2020,5090,31,1941
5/10/2020,672,32,239
5/10/2020,870,28,653
5/10/2020,8688,58,2729
5/10/2020,1002,12,675
5/10/2020,19,0,13
5/10/2020,939,18,464
5/10/2020,845,26,234
5/10/2020,199,20,79
5/10/2020,64,3,24
5/10/2020,82,1,55
5/10/2020,1479,50,828
5/10/2020,3886,101,3586
5/10/2020,9,2,0
5/10/2020,193,0,101
5/10/2020,56,3,14
5/10/2020,6656,108,5025
5/10/2020,835,3,29
5/10/2020,704,38,351
5/10/2020,496,5,433
5/10/2020,8,1,6
5/10/2020,332,10,320
5/10/2020,35022,3465,21824
5/10/2020,4927,169,1958
5/10/2020,96,4,82
5/10/2020,42,0,14
5/10/2020,324,9,290
5/10/2020,6063,188,2554
5/10/2020,91,0,34
5/10/2020,16,0,11
5/10/2020,110,0,31
5/10/2020,42627,5440,0
5/10/2020,1497,21,1386
5/10/2020,16,5,7
5/10/2020,821,46,624
5/10/2020,4399,143,778
5/10/2020,1642,91,1136
5/10/2020,8105,219,32
5/10/2020,3399,17,1117
5/10/2020,30334,659,8063
5/10/2020,8448,244,4687
5/10/2020,8,0,8
5/10/2020,713,10,165
5/10/2020,67307,1889,21349
5/10/2020,10794,719,1924
5/10/2020,15996,800,5698
5/10/2020,27581,1135,2549
5/10/2020,22520,14,2753
5/10/2020,15362,961,7051
5/10/2020,209688,1915,34306
5/10/2020,284,0,140
5/10/2020,15,0,14
5/10/2020,18,0,17
5/10/2020,17,0,9
5/10/2020,628,41,126
5/10/2020,208,5,4
5/10/2020,39048,246,11457
5/10/2020,1709,19,650
5/10/2020,10032,215,2732
5/10/2020,11,0,10
5/10/2020,307,18,67
5/10/2020,23336,20,2721
5/10/2020,1457,26,941
5/10/2020,1457,102,256
5/10/2020,1054,51,118
5/10/2020,10015,194,4173
5/10/2020,10909,256,9632
5/10/2020,120,0,2
5/10/2020,224350,26621,136166
5/10/2020,863,9,321
5/10/2020,1365,70,149
5/10/2020,10,1,9
5/10/2020,26322,3225,4971
5/10/2020,30305,1833,26600
5/10/2020,47,3,29
5/10/2020,440,6,366
5/10/2020,612,20,0
5/10/2020,509,21,183
5/10/2020,3009,56,2794
5/10/2020,24,0,21
5/10/2020,174,11,89
5/10/2020,116,8,107
5/10/2020,1032,45,700
5/10/2020,138657,3786,92691
5/10/2020,219183,31855,0
5/10/2020,121,0,55
5/10/2020,15232,391,3060
5/10/2020,18198,198,4804
5/10/2020,707,19,517
5/10/2020,2418,10,1881
5/10/2020,414,10,193
5/10/2020,288,0,241
5/10/2020,375,2,263
5/10/2020,6,0,5
5/10/2020,51,8,1
5/10/2020,267,7,117
5/10/2020,36,4,9
5/10/2020,9889,393,0
5/10/2020,379,10,0
5/10/2020,6253,117,0
5/10/2020,3,0,3
5/10/2020,991,6,985
5/10/2020,11119,536,0
5/10/2020,4012,91,0
5/10/2020,101,3,89
5/10/2020,107,3,104
5/10/2020,593,9,568
5/10/2020,118,7,64
5/10/2020,6,0,0
5/10/2020,2330,129,0
5/10/2020,7,1,4
5/10/2020,67600,2716,0
5/10/2020,81,1,41
5/10/2020,545,41,447
5/10/2020,579,6,573
5/10/2020,19703,971,0
5/10/2020,33554,2967,0
5/10/2020,16,1,14
5/10/2020,6277,221,0
5/10/2020,1,1,0
5/10/2020,49,0,0
5/10/2020,6272,323,0
5/10/2020,13,0,13
5/10/2020,187,0,187
5/10/2020,40596,1721,0
5/10/2020,144,1,122
5/10/2020,60,0,56
5/10/2020,356,1,354
5/10/2020,139,2,137
5/10/2020,33580,1406,0
5/10/2020,146,0,143
5/10/2020,13,0,0
5/10/2020,103,3,0
5/10/2020,11,0,11
5/10/2020,154,13,104
5/10/2020,151,5,0
5/10/2020,1589,8,1577
5/10/2020,254,2,252
5/10/2020,147,2,145
5/10/2020,168,6,162
5/10/2020,632,17,0
5/10/2020,328,6,321
5/10/2020,945,13,904
5/10/2020,1276,22,1254
5/10/2020,1047,4,982
5/10/2020,68134,4512,63616
5/10/2020,1019,4,1015
5/10/2020,2230,67,0
5/10/2020,77741,3406,0
5/10/2020,24126,1508,0
5/10/2020,208,1,187
5/10/2020,11959,265,0
5/10/2020,330,23,271
5/10/2020,653,0,653
5/10/2020,937,1,936
5/10/2020,127,1,105
5/10/2020,6951,174,0
5/10/2020,6440,304,0
5/10/2020,147,2,144
5/10/2020,31600,2286,0
5/10/2020,45,0,41
5/10/2020,1436,64,0
5/10/2020,287,7,0
5/10/2020,186,14,83
5/10/2020,32587,1644,0
5/10/2020,77793,4979,0
5/10/2020,1023,11,492
5/10/2020,47182,4555,0
5/10/2020,11271,578,0
5/10/2020,9501,430,0
5/10/2020,10068,503,0
5/10/2020,458,16,0
5/10/2020,11,1,8
5/10/2020,8171,90,0
5/10/2020,6120,310,0
5/10/2020,120,0,0
5/10/2020,18,0,18
5/10/2020,3071,133,0
5/10/2020,138754,9256,0
5/10/2020,4863,200,0
5/10/2020,3053,44,2517
5/10/2020,335395,26641,0
5/10/2020,261,3,0
5/10/2020,75,0,75
5/10/2020,14938,564,0
5/10/2020,1491,35,0
5/10/2020,16,2,0
5/10/2020,29,0,27
5/10/2020,5,0,0
5/10/2020,1018,47,0
5/10/2020,24081,1341,0
5/10/2020,4589,272,0
5/10/2020,21469,1751,0
5/10/2020,3228,127,0
5/10/2020,59939,3806,0
5/10/2020,27,0,0
5/10/2020,2198,111,0
5/10/2020,18,0,18
5/10/2020,37732,2929,0
5/10/2020,1045,6,1021
5/10/2020,0,0,32109
5/10/2020,0,0,216169
5/10/2020,436,0,354
5/10/2020,11274,422,0
5/10/2020,6,0,6
5/10/2020,1,0,0
5/10/2020,564,7,0
5/10/2020,308,3,294
5/10/2020,788,7,777
5/10/2020,659,7,627
5/10/2020,198,0,197
5/10/2020,561,3,558
5/10/2020,76,15,46
5/10/2020,439,4,434
5/10/2020,7653,331,0
5/10/2020,3517,34,0
5/10/2020,39,3,30
5/10/2020,227,13,182
5/10/2020,14985,243,0
5/10/2020,39258,1094,0
5/10/2020,191,3,186
5/10/2020,1,0,1
5/10/2020,12,1,8
5/10/2020,6251,67,0
5/10/2020,927,53,0
5/10/2020,1496,18,1346
5/10/2020,69,4,0
5/10/2020,24081,839,0
5/10/2020,16891,931,0
5/10/2020,1360,54,0
5/10/2020,552,9,536
5/10/2020,10219,400,0
5/10/2020,662,7,0
5/10/2020,76,3,73
5/10/2020,11,0,0
5/10/2020,185,2,183
5/10/2020,1268,1,1267
5/11/2020,4687,122,558
5/11/2020,872,31,654
5/11/2020,5891,507,2841
5/11/2020,755,48,550
5/11/2020,45,2,13
5/11/2020,25,3,19
5/11/2020,6278,314,1837
5/11/2020,3392,46,1359
5/11/2020,15882,620,14061
5/11/2020,2589,32,1680
5/11/2020,93,11,39
5/11/2020,5236,8,2152
5/11/2020,15691,239,2902
5/11/2020,84,7,57
5/11/2020,23906,135,6531
5/11/2020,53449,8707,13697
5/11/2020,18,2,16
5/11/2020,319,2,62
5/11/2020,11,0,5
5/11/2020,2831,122,299
5/11/2020,2141,113,1114
5/11/2020,24,1,12
5/11/2020,169594,11653,67384
5/11/2020,141,1,134
5/11/2020,1990,93,461
5/11/2020,760,50,584
5/11/2020,180,6,74
5/11/2020,15,1,7
5/11/2020,260,2,58
5/11/2020,122,0,121
5/11/2020,2689,125,1524
5/11/2020,143,0,10
5/11/2020,322,31,53
5/11/2020,30063,323,13605
5/11/2020,11613,479,2825
5/11/2020,11,1,0
5/11/2020,333,11,53
5/11/2020,1024,41,141
5/11/2020,801,7,517
5/11/2020,2196,91,1784
5/11/2020,1783,77,1229
5/11/2020,901,16,401
5/11/2020,8176,282,4711
5/11/2020,10513,533,8328
5/11/2020,712,13,651
5/11/2020,1227,3,872
5/11/2020,16,0,15
5/11/2020,10634,393,2870
5/11/2020,29509,2145,3433
5/11/2020,9746,533,2172
5/11/2020,958,18,325
5/11/2020,439,4,13
5/11/2020,39,0,38
5/11/2020,1741,61,751
5/11/2020,175,2,28
5/11/2020,250,5,105
5/11/2020,18,0,14
5/11/2020,5984,271,4000
5/11/2020,175479,26604,55561
5/11/2020,802,9,127
5/11/2020,22,1,10
5/11/2020,638,11,317
5/11/2020,172576,7661,145617
5/11/2020,4700,22,494
5/11/2020,2726,151,1374
5/11/2020,21,0,13
5/11/2020,1114,26,111
5/11/2020,2146,11,714
5/11/2020,761,3,26
5/11/2020,109,10,36
5/11/2020,209,16,17
5/11/2020,12,0,2
5/11/2020,2100,116,206
5/11/2020,3284,421,958
5/11/2020,1801,10,1773
5/11/2020,70768,2294,22549
5/11/2020,14265,991,2881
5/11/2020,109286,6685,87422
5/11/2020,2818,110,1790
5/11/2020,23135,1467,17110
5/11/2020,16506,258,11843
5/11/2020,219814,30739,106587
5/11/2020,1730,21,818
5/11/2020,505,9,90
5/11/2020,15847,633,8293
5/11/2020,562,9,390
5/11/2020,5207,32,2074
5/11/2020,700,33,251
5/11/2020,884,28,655
5/11/2020,9286,65,2907
5/11/2020,1016,12,688
5/11/2020,19,0,13
5/11/2020,946,18,464
5/11/2020,859,26,234
5/11/2020,211,20,85
5/11/2020,64,3,28
5/11/2020,82,1,55
5/11/2020,1485,50,833
5/11/2020,3888,101,3602
5/11/2020,9,2,0
5/11/2020,186,0,101
5/11/2020,57,3,24
5/11/2020,6726,109,5113
5/11/2020,897,3,29
5/11/2020,712,39,377
5/11/2020,503,5,434
5/11/2020,8,1,6
5/11/2020,332,10,322
5/11/2020,36327,3573,23100
5/11/2020,4995,175,1980
5/11/2020,96,4,85
5/11/2020,42,0,14
5/11/2020,324,9,294
5/11/2020,6281,188,2811
5/11/2020,103,0,34
5/11/2020,16,0,11
5/11/2020,134,0,33
5/11/2020,42788,5456,0
5/11/2020,1497,21,1398
5/11/2020,16,5,7
5/11/2020,832,46,637
5/11/2020,4641,150,902
5/11/2020,1664,91,1200
5/11/2020,8132,224,32
5/11/2020,3573,17,1250
5/11/2020,32081,706,8555
5/11/2020,8616,249,4687
5/11/2020,8,0,8
5/11/2020,724,10,170
5/11/2020,68822,1961,22406
5/11/2020,11086,726,1999
5/11/2020,16326,811,5816
5/11/2020,27679,1144,2549
5/11/2020,23623,14,2840
5/11/2020,15588,982,7245
5/11/2020,221344,2009,39801
5/11/2020,285,0,150
5/11/2020,15,0,14
5/11/2020,18,0,17
5/11/2020,17,0,9
5/11/2020,628,41,130
5/11/2020,208,5,4
5/11/2020,41014,255,12737
5/11/2020,1886,19,715
5/11/2020,10176,218,3290
5/11/2020,11,0,10
5/11/2020,338,19,72
5/11/2020,23822,21,3225
5/11/2020,1457,26,959
5/11/2020,1460,102,256
5/11/2020,1089,52,121
5/11/2020,10652,206,4357
5/11/2020,10936,258,9670
5/11/2020,156,0,2
5/11/2020,227436,26744,137139
5/11/2020,869,9,343
5/11/2020,1526,74,162
5/11/2020,10,1,9
5/11/2020,26670,3256,4971
5/11/2020,30344,1845,26800
5/11/2020,47,3,29
5/11/2020,440,7,368
5/11/2020,661,21,0
5/11/2020,509,21,183
5/11/2020,3015,56,2796
5/11/2020,24,0,21
5/11/2020,181,11,89
5/11/2020,116,8,107
5/11/2020,1032,45,727
5/11/2020,139771,3841,95780
5/11/2020,223060,32065,0
5/11/2020,121,0,55
5/11/2020,15648,408,3288
5/11/2020,18878,201,5381
5/11/2020,711,19,523
5/11/2020,2486,10,1988
5/11/2020,422,10,205
5/11/2020,288,0,249
5/11/2020,375,2,301
5/11/2020,6,0,6
5/11/2020,56,9,1
5/11/2020,267,7,117
5/11/2020,36,4,9
5/11/2020,10164,403,0
5/11/2020,379,10,0
5/11/2020,6300,117,0
5/11/2020,3,0,3
5/11/2020,991,6,985
5/11/2020,11383,542,0
5/11/2020,4043,94,0
5/11/2020,101,3,89
5/11/2020,107,3,104
5/11/2020,593,9,571
5/11/2020,119,8,66
5/11/2020,6,0,0
5/11/2020,2353,130,0
5/11/2020,7,1,4
5/11/2020,69329,2779,0
5/11/2020,84,1,47
5/11/2020,546,41,452
5/11/2020,579,6,573
5/11/2020,19879,987,0
5/11/2020,33765,3008,0
5/11/2020,16,1,14
5/11/2020,6565,225,0
5/11/2020,1,1,0
5/11/2020,49,0,0
5/11/2020,6389,328,0
